sample_id,true_genres,pred_genres_image,outcome_image,jaccard_image,tp_image,fp_image,fn_image,pred_genres_text,outcome_text,jaccard_text,tp_text,fp_text,fn_text,pred_genres_multimodal,outcome_multimodal,jaccard_multimodal,tp_multimodal,fp_multimodal,fn_multimodal
3629300_0,Action|RPG,Adventure|Casual|RPG|Simulation|Strategy,partial,0.1667,1,4,1,Adventure|Casual|RPG,partial,0.2500,1,2,1,Casual|RPG|Simulation|Strategy,partial,0.2000,1,3,1
3629300_1,Action|RPG,Action|Adventure|RPG,partial,0.6667,2,1,0,Adventure|Casual|RPG,partial,0.2500,1,2,1,Casual|RPG|Strategy,partial,0.2500,1,2,1
3638420_0,Casual|Simulation|Strategy,Action|Adventure|Casual,partial,0.2000,1,2,2,Adventure|Simulation,partial,0.2500,1,1,2,Casual|Simulation,partial,0.6667,2,0,1
3638420_1,Casual|Simulation|Strategy,Action|Adventure|Casual,partial,0.2000,1,2,2,Adventure|Simulation,partial,0.2500,1,1,2,Adventure|Casual|Simulation,partial,0.5000,2,1,1
363940_0,Action,Action|Adventure|RPG|Strategy,partial,0.2500,1,3,0,Action|Adventure,partial,0.5000,1,1,0,Action,exact,1.0000,1,0,0
363940_1,Action,Action|Racing|Simulation,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action,exact,1.0000,1,0,0
363980_0,Simulation,Action|Adventure|Casual,wrong,0.0000,0,3,1,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Casual|Simulation,partial,0.5000,1,1,0
363980_1,Simulation,Adventure|Casual|RPG,wrong,0.0000,0,3,1,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Adventure|Casual|Simulation,partial,0.3333,1,2,0
364670_0,Action|Adventure|Casual|RPG|Strategy,Action|Adventure|Casual,partial,0.6000,3,0,2,Action|Adventure|Casual,partial,0.6000,3,0,2,Action|Adventure|Casual,partial,0.6000,3,0,2
364670_1,Action|Adventure|Casual|RPG|Strategy,Action|Adventure|Casual,partial,0.6000,3,0,2,Action|Adventure|Casual,partial,0.6000,3,0,2,Action|Adventure|Casual,partial,0.6000,3,0,2
3649480_0,Action|Adventure|Casual|RPG,Action|Adventure|Casual|RPG,exact,1.0000,4,0,0,Action|Adventure|Casual,partial,0.7500,3,0,1,Action|Adventure|Casual,partial,0.7500,3,0,1
3649480_1,Action|Adventure|Casual|RPG,Action|Adventure|Casual|RPG,exact,1.0000,4,0,0,Action|Adventure|Casual,partial,0.7500,3,0,1,Action|Adventure|Casual,partial,0.7500,3,0,1
3654650_0,Action|Adventure,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
3654650_1,Action|Adventure,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
3659180_0,Adventure|Casual,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0
3659180_1,Adventure|Casual,Adventure|Casual|Simulation,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Adventure|Casual,exact,1.0000,2,0,0
3669960_0,Adventure|RPG|Strategy,Action|Adventure|Casual|RPG|Strategy,partial,0.6000,3,2,0,Action|Adventure|RPG,partial,0.5000,2,1,1,Action|Adventure|RPG,partial,0.5000,2,1,1
3669960_1,Adventure|RPG|Strategy,Action|Casual|Racing|Simulation,wrong,0.0000,0,4,3,Action|Adventure|RPG,partial,0.5000,2,1,1,Adventure|RPG|Strategy,exact,1.0000,3,0,0
3674270_0,Action,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0
3674270_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0
3678810_0,Adventure|Simulation,Action|Adventure,partial,0.3333,1,1,1,Adventure|Casual,partial,0.3333,1,1,1,Action|Adventure,partial,0.3333,1,1,1
3678810_1,Adventure|Simulation,Action|Adventure|Simulation,partial,0.6667,2,1,0,Adventure|Casual,partial,0.3333,1,1,1,Action|Adventure,partial,0.3333,1,1,1
3678930_0,Action|RPG,Action|Casual|Strategy,partial,0.2500,1,2,1,Action|RPG|Strategy,partial,0.6667,2,1,0,Action|Casual|RPG|Strategy,partial,0.5000,2,2,0
3678930_1,Action|RPG,Action|Adventure|Casual,partial,0.2500,1,2,1,Action|RPG|Strategy,partial,0.6667,2,1,0,Action|RPG,exact,1.0000,2,0,0
3680350_0,Action|Adventure|Casual,Action|Adventure|Casual|Simulation,partial,0.7500,3,1,0,Adventure,partial,0.3333,1,0,2,Action|Adventure,partial,0.6667,2,0,1
3680350_1,Action|Adventure|Casual,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0,Adventure,partial,0.3333,1,0,2,Action|Adventure|RPG,partial,0.5000,2,1,1
3681890_0,Adventure,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure|RPG|Strategy,partial,0.2500,1,3,0
3681890_1,Adventure,Adventure|Casual|RPG,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Adventure|RPG|Simulation|Strategy,partial,0.2500,1,3,0
368360_0,Adventure|Casual|Simulation|Strategy,Adventure|Casual|RPG,partial,0.4000,2,1,2,Action|Adventure,partial,0.2000,1,1,3,Action|Adventure,partial,0.2000,1,1,3
368360_1,Adventure|Casual|Simulation|Strategy,Action|Adventure|Casual|Simulation,partial,0.6000,3,1,1,Action|Adventure,partial,0.2000,1,1,3,Action|Adventure|Simulation,partial,0.4000,2,1,2
3685600_0,Action|Casual|RPG,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0,Action|Adventure|RPG,partial,0.5000,2,1,1,Action|Adventure,partial,0.2500,1,1,2
3685600_1,Action|Casual|RPG,Action|Casual|Simulation,partial,0.5000,2,1,1,Action|Adventure|RPG,partial,0.5000,2,1,1,Action|Adventure|Casual,partial,0.5000,2,1,1
3685850_0,Action|Adventure,Action|Adventure|Simulation,partial,0.6667,2,1,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure|Simulation,partial,0.6667,2,1,0
3685850_1,Action|Adventure,Action|Adventure|Simulation,partial,0.6667,2,1,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
3687110_0,Action|Adventure|RPG|Strategy,Action|Adventure,partial,0.5000,2,0,2,Action|Adventure|Casual|RPG|Strategy,partial,0.8000,4,1,0,Action|Casual|RPG,partial,0.4000,2,1,2
3687110_1,Action|Adventure|RPG|Strategy,Casual|Simulation|Strategy,partial,0.1667,1,2,3,Action|Adventure|Casual|RPG|Strategy,partial,0.8000,4,1,0,Action|Casual|RPG|Strategy,partial,0.6000,3,1,1
3690650_0,Adventure|RPG,Adventure|Casual,partial,0.3333,1,1,1,Adventure|Casual,partial,0.3333,1,1,1,Adventure|Casual,partial,0.3333,1,1,1
3690650_1,Adventure|RPG,Adventure|Casual|RPG|Simulation,partial,0.5000,2,2,0,Adventure|Casual,partial,0.3333,1,1,1,Adventure|Casual|Simulation,partial,0.2500,1,2,1
3706510_0,Casual|RPG,Adventure|Casual|Simulation,partial,0.2500,1,2,1,RPG|Simulation|Strategy,partial,0.2500,1,2,1,Adventure|RPG|Strategy,partial,0.2500,1,2,1
3706510_1,Casual|RPG,Action|Adventure|Casual,partial,0.2500,1,2,1,RPG|Simulation|Strategy,partial,0.2500,1,2,1,RPG|Strategy,partial,0.3333,1,1,1
3709680_0,Adventure|Strategy,Action|Adventure|Casual|RPG|Simulation|Strategy,partial,0.3333,2,4,0,Action|Casual|Simulation|Strategy,partial,0.2000,1,3,1,Casual|Simulation|Strategy,partial,0.2500,1,2,1
3709680_1,Adventure|Strategy,Action|Adventure|Casual|Simulation|Strategy,partial,0.4000,2,3,0,Action|Casual|Simulation|Strategy,partial,0.2000,1,3,1,Casual|Simulation|Strategy,partial,0.2500,1,2,1
3710770_0,Casual|Simulation|Strategy,Casual|RPG|Simulation|Strategy,partial,0.7500,3,1,0,Simulation,partial,0.3333,1,0,2,Simulation|Strategy,partial,0.6667,2,0,1
3710770_1,Casual|Simulation|Strategy,Action|Casual|Simulation|Strategy,partial,0.7500,3,1,0,Simulation,partial,0.3333,1,0,2,Simulation|Strategy,partial,0.6667,2,0,1
3715880_0,Adventure|Casual,Action|Adventure,partial,0.3333,1,1,1,Action|Adventure,partial,0.3333,1,1,1,Action|Adventure,partial,0.3333,1,1,1
3715880_1,Adventure|Casual,Action|Adventure,partial,0.3333,1,1,1,Action|Adventure,partial,0.3333,1,1,1,Action|Adventure,partial,0.3333,1,1,1
3716870_1,Casual|Strategy,Adventure|Casual,partial,0.3333,1,1,1,Action|Adventure|Casual,partial,0.2500,1,2,1,Adventure|Casual,partial,0.3333,1,1,1
3717700_0,Racing|Simulation|Sports,Action|Racing|Simulation|Sports,partial,0.7500,3,1,0,Action|Adventure|Casual|Racing|Simulation,partial,0.3333,2,3,1,Action|Adventure|Racing|Simulation,partial,0.4000,2,2,1
3717700_1,Racing|Simulation|Sports,Action|Adventure|Racing|Simulation,partial,0.4000,2,2,1,Action|Adventure|Casual|Racing|Simulation,partial,0.3333,2,3,1,Action|Adventure|Casual|Racing|Simulation|Sports,partial,0.5000,3,3,0
3717840_0,Action|Adventure|RPG,Adventure|Casual,partial,0.2500,1,1,2,Action|Adventure|Racing,partial,0.5000,2,1,1,Action|Adventure|Casual|Racing,partial,0.4000,2,2,1
3717840_1,Action|Adventure|RPG,Action|Adventure|Casual|Simulation|Strategy,partial,0.3333,2,3,1,Action|Adventure|Racing,partial,0.5000,2,1,1,Action|Adventure|Casual|Racing,partial,0.4000,2,2,1
3719540_0,Racing,Action|Casual|Racing|Simulation,partial,0.2500,1,3,0,Action|Casual,wrong,0.0000,0,2,1,Action|Casual|Racing,partial,0.3333,1,2,0
3719540_1,Racing,Action|Adventure|Racing|Simulation,partial,0.2500,1,3,0,Action|Casual,wrong,0.0000,0,2,1,Action|Casual|Racing|Sports,partial,0.2500,1,3,0
3719970_0,Action|Adventure,Action|Casual|Racing|Simulation|Sports,partial,0.1667,1,4,1,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
3719970_1,Action|Adventure,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
3724870_0,Casual|RPG|Simulation|Sports,Action|Adventure|Casual,partial,0.1667,1,2,3,Action|Adventure|Casual|RPG,partial,0.3333,2,2,2,Adventure|Casual,partial,0.2000,1,1,3
3724870_1,Casual|RPG|Simulation|Sports,Action|Adventure|Casual|Simulation,partial,0.3333,2,2,2,Action|Adventure|Casual|RPG,partial,0.3333,2,2,2,Adventure|Casual,partial,0.2000,1,1,3
3726010_0,Action|Strategy,Action|Adventure|RPG,partial,0.2500,1,2,1,Action,partial,0.5000,1,0,1,Action|Casual,partial,0.3333,1,1,1
3726010_1,Action|Strategy,Action|Adventure,partial,0.3333,1,1,1,Action,partial,0.5000,1,0,1,Action|Casual,partial,0.3333,1,1,1
373630_0,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
373630_1,Action,Casual|Simulation,wrong,0.0000,0,2,1,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
373750_0,Action|RPG|Simulation,Action|Adventure|Casual|RPG,partial,0.4000,2,2,1,Casual|Simulation|Strategy,partial,0.2000,1,2,2,Adventure|Casual|Simulation|Strategy,partial,0.1667,1,3,2
373750_1,Action|RPG|Simulation,Adventure|Casual|RPG|Simulation|Strategy,partial,0.3333,2,3,1,Casual|Simulation|Strategy,partial,0.2000,1,2,2,Casual|Simulation|Strategy,partial,0.2000,1,2,2
376210_0,Action|Adventure|Simulation,Action|Adventure|Simulation,exact,1.0000,3,0,0,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure,partial,0.6667,2,0,1
376210_1,Action|Adventure|Simulation,Adventure|Casual|Simulation,partial,0.5000,2,1,1,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure|Casual,partial,0.5000,2,1,1
3766750_0,Action|Casual|Simulation,Casual|Simulation|Strategy,partial,0.5000,2,1,1,Casual|Simulation,partial,0.6667,2,0,1,Casual,partial,0.3333,1,0,2
3767700_0,Casual|Simulation,Casual|RPG|Simulation|Strategy,partial,0.5000,2,2,0,Casual|Simulation,exact,1.0000,2,0,0,Casual|Simulation,exact,1.0000,2,0,0
3767700_1,Casual|Simulation,Casual|Simulation|Strategy,partial,0.6667,2,1,0,Casual|Simulation,exact,1.0000,2,0,0,Casual|Simulation,exact,1.0000,2,0,0
3773990_0,Adventure,Action|Adventure|Casual,partial,0.3333,1,2,0,Adventure|Casual,partial,0.5000,1,1,0,Adventure|Casual,partial,0.5000,1,1,0
3773990_1,Adventure,Adventure|Casual|RPG|Simulation,partial,0.2500,1,3,0,Adventure|Casual,partial,0.5000,1,1,0,Adventure|Casual,partial,0.5000,1,1,0
3793990_0,Casual,Action|Adventure|Casual,partial,0.3333,1,2,0,Adventure|Casual,partial,0.5000,1,1,0,Action|Adventure|Casual,partial,0.3333,1,2,0
3793990_1,Casual,Action|Adventure|Casual,partial,0.3333,1,2,0,Adventure|Casual,partial,0.5000,1,1,0,Action|Adventure|Casual,partial,0.3333,1,2,0
379530_0,Simulation|Strategy,Action|Adventure|Casual,wrong,0.0000,0,3,2,Adventure|Casual|RPG|Simulation,partial,0.2000,1,3,1,Action|Casual|Strategy,partial,0.2500,1,2,1
379530_1,Simulation|Strategy,Action|Adventure|RPG,wrong,0.0000,0,3,2,Adventure|Casual|RPG|Simulation,partial,0.2000,1,3,1,Action|Casual|Strategy,partial,0.2500,1,2,1
3810120_0,Action,Action|Casual|Simulation,partial,0.3333,1,2,0,Strategy,wrong,0.0000,0,1,1,Simulation|Strategy,wrong,0.0000,0,2,1
3810120_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Strategy,wrong,0.0000,0,1,1,Strategy,wrong,0.0000,0,1,1
3810250_0,Action|Casual|Strategy,Action|Casual|Racing|Simulation,partial,0.4000,2,2,1,Action,partial,0.3333,1,0,2,Action,partial,0.3333,1,0,2
3810250_1,Action|Casual|Strategy,Action|Casual|Racing|Simulation,partial,0.4000,2,2,1,Action,partial,0.3333,1,0,2,Action,partial,0.3333,1,0,2
3813240_0,Action|Casual,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Casual,exact,1.0000,2,0,0,Action|Casual,exact,1.0000,2,0,0
3813240_1,Action|Casual,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0,Action|Casual,exact,1.0000,2,0,0,Action|Casual,exact,1.0000,2,0,0
3814720_0,Action|Adventure|Strategy,Action|Adventure|Casual|Racing|Simulation|Sports,partial,0.2857,2,4,1,Action|Adventure|RPG,partial,0.5000,2,1,1,Action|Adventure|RPG,partial,0.5000,2,1,1
381800_0,Racing,Action|Casual|Simulation|Strategy,wrong,0.0000,0,4,1,Racing|Simulation|Sports,partial,0.3333,1,2,0,Casual|Racing|Simulation|Sports,partial,0.2500,1,3,0
381800_1,Racing,Action|Adventure|Casual|Strategy,wrong,0.0000,0,4,1,Racing|Simulation|Sports,partial,0.3333,1,2,0,Racing|Simulation|Sports,partial,0.3333,1,2,0
3820910_0,Casual|Simulation,Action|Adventure|RPG,wrong,0.0000,0,3,2,Casual|Simulation|Strategy,partial,0.6667,2,1,0,Action|Casual|Simulation,partial,0.6667,2,1,0
3820910_1,Casual|Simulation,Action|Adventure|Casual,partial,0.2500,1,2,1,Casual|Simulation|Strategy,partial,0.6667,2,1,0,Casual,partial,0.5000,1,0,1
3822730_0,Action|Simulation,Action|Adventure|RPG|Simulation,partial,0.5000,2,2,0,Action,partial,0.5000,1,0,1,Action,partial,0.5000,1,0,1
3822730_1,Action|Simulation,Action|Adventure|RPG,partial,0.2500,1,2,1,Action,partial,0.5000,1,0,1,Action,partial,0.5000,1,0,1
3830800_0,Action|Racing|Simulation,Action|Racing|Simulation|Sports,partial,0.7500,3,1,0,Racing|Sports,partial,0.2500,1,1,2,Racing|Simulation|Sports,partial,0.5000,2,1,1
3830800_1,Action|Racing|Simulation,Action|Casual|Racing|Simulation|Sports,partial,0.6000,3,2,0,Racing|Sports,partial,0.2500,1,1,2,Racing|Simulation|Sports,partial,0.5000,2,1,1
3836390_0,Casual,Action|Adventure|Casual,partial,0.3333,1,2,0,Casual|Simulation,partial,0.5000,1,1,0,Casual|Simulation,partial,0.5000,1,1,0
3836390_1,Casual,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Casual|Simulation,partial,0.5000,1,1,0,Casual|Simulation,partial,0.5000,1,1,0
3837330_0,Casual|Simulation,Action|Adventure|Casual|Simulation|Strategy,partial,0.4000,2,3,0,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0
3837330_1,Casual|Simulation,Action|Adventure|Casual|Simulation|Strategy,partial,0.4000,2,3,0,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0
3838170_0,Action,Adventure|Casual,wrong,0.0000,0,2,1,Action,exact,1.0000,1,0,0,Action|Casual,partial,0.5000,1,1,0
3838170_1,Action,Action|Adventure|Casual|Strategy,partial,0.2500,1,3,0,Action,exact,1.0000,1,0,0,Action|Casual,partial,0.5000,1,1,0
3838670_0,Action,Action|Casual|Strategy,partial,0.3333,1,2,0,Action|Simulation,partial,0.5000,1,1,0,Casual|Simulation,wrong,0.0000,0,2,1
3838670_1,Action,Action|Adventure|Casual|Strategy,partial,0.2500,1,3,0,Action|Simulation,partial,0.5000,1,1,0,Action|Casual|Simulation,partial,0.3333,1,2,0
3839580_0,Casual,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Casual|Strategy,partial,0.5000,1,1,0,Casual,exact,1.0000,1,0,0
3839580_1,Casual,Adventure|Casual|Simulation,partial,0.3333,1,2,0,Casual|Strategy,partial,0.5000,1,1,0,Casual,exact,1.0000,1,0,0
384010_0,Action|Casual,Action|Adventure|Casual|Strategy,partial,0.5000,2,2,0,Casual|Simulation|Strategy,partial,0.2500,1,2,1,Casual|Simulation|Strategy,partial,0.2500,1,2,1
384010_1,Action|Casual,Casual,partial,0.5000,1,0,1,Casual|Simulation|Strategy,partial,0.2500,1,2,1,Casual|Simulation|Strategy,partial,0.2500,1,2,1
384250_0,Action,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
384250_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
3843560_0,Simulation|Strategy,Action|Adventure|Casual|Simulation|Strategy,partial,0.4000,2,3,0,Action|Simulation|Strategy,partial,0.6667,2,1,0,Simulation|Strategy,exact,1.0000,2,0,0
3843560_1,Simulation|Strategy,Action|Adventure|Casual|RPG,wrong,0.0000,0,4,2,Action|Simulation|Strategy,partial,0.6667,2,1,0,Action|Simulation|Strategy,partial,0.6667,2,1,0
384570_0,Action|Adventure|RPG,Action|Adventure|Casual|Simulation,partial,0.4000,2,2,1,Adventure|RPG,partial,0.6667,2,0,1,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0
384570_1,Action|Adventure|RPG,Action|Adventure|RPG,exact,1.0000,3,0,0,Adventure|RPG,partial,0.6667,2,0,1,Action|Adventure|RPG,exact,1.0000,3,0,0
3854760_0,Adventure,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure|Casual,partial,0.3333,1,2,0
3854760_1,Adventure,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure|Casual,partial,0.3333,1,2,0
385980_0,Action|Adventure|Casual,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure,partial,0.6667,2,0,1
385980_1,Action|Adventure|Casual,Action|Adventure|RPG,partial,0.5000,2,1,1,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure,partial,0.6667,2,0,1
3862920_0,Action|Adventure|Casual|Simulation|Sports|Strategy,Action|Adventure|Casual,partial,0.5000,3,0,3,Action|Adventure|Casual,partial,0.5000,3,0,3,Action|Adventure|Casual,partial,0.5000,3,0,3
3862920_1,Action|Adventure|Casual|Simulation|Sports|Strategy,Action|Adventure|Casual,partial,0.5000,3,0,3,Action|Adventure|Casual,partial,0.5000,3,0,3,Action|Adventure|Casual,partial,0.5000,3,0,3
3863720_0,Action|Racing|Simulation,Action|Adventure|Casual|Simulation,partial,0.4000,2,2,1,Action|Casual|Racing,partial,0.5000,2,1,1,Action|Casual|Racing|Sports,partial,0.4000,2,2,1
3863720_1,Action|Racing|Simulation,Action|Adventure|Casual|Racing|Simulation,partial,0.6000,3,2,0,Action|Casual|Racing,partial,0.5000,2,1,1,Action|Casual|Racing|Sports,partial,0.4000,2,2,1
386900_0,Strategy,Adventure|Casual,wrong,0.0000,0,2,1,Adventure|Casual,wrong,0.0000,0,2,1,Casual,wrong,0.0000,0,1,1
386900_1,Strategy,Action|Adventure|Casual|Simulation,wrong,0.0000,0,4,1,Adventure|Casual,wrong,0.0000,0,2,1,Casual|Strategy,partial,0.5000,1,1,0
387860_0,Adventure|RPG,Adventure|Casual|Simulation|Strategy,partial,0.2000,1,3,1,Action|Adventure,partial,0.3333,1,1,1,Adventure|Casual|Simulation,partial,0.2500,1,2,1
387860_1,Adventure|RPG,Adventure|Casual|Simulation,partial,0.2500,1,2,1,Action|Adventure,partial,0.3333,1,1,1,Adventure|Casual,partial,0.3333,1,1,1
3890010_0,Action|Adventure,Action|Adventure|Casual|Strategy,partial,0.5000,2,2,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0
3890010_1,Action|Adventure,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0
3894590_0,Casual|Strategy,Adventure|Casual|Simulation|Strategy,partial,0.5000,2,2,0,Adventure|Casual,partial,0.3333,1,1,1,Adventure|Casual|Simulation,partial,0.2500,1,2,1
3894590_1,Casual|Strategy,Adventure|Casual|Simulation|Strategy,partial,0.5000,2,2,0,Adventure|Casual,partial,0.3333,1,1,1,Adventure|Casual,partial,0.3333,1,1,1
3897470_0,Action|Casual|Sports|Strategy,Action|Adventure|Casual|Simulation,partial,0.3333,2,2,2,Casual|RPG|Simulation|Strategy,partial,0.3333,2,2,2,Action|Casual|RPG|Simulation|Strategy,partial,0.5000,3,2,1
3897470_1,Action|Casual|Sports|Strategy,Adventure|Casual|RPG,partial,0.1667,1,2,3,Casual|RPG|Simulation|Strategy,partial,0.3333,2,2,2,Casual|RPG|Strategy,partial,0.4000,2,1,2
3904000_0,RPG|Simulation,Action|Adventure|Casual,wrong,0.0000,0,3,2,Adventure,wrong,0.0000,0,1,2,Action|Adventure,wrong,0.0000,0,2,2
3904000_1,RPG|Simulation,Action|Adventure|Casual|Simulation,partial,0.2000,1,3,1,Adventure,wrong,0.0000,0,1,2,Adventure|Casual|Simulation,partial,0.2500,1,2,1
390710_0,Action,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
390710_1,Action,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
3912380_0,Action|Adventure|Simulation,Action|Adventure|Casual|RPG|Strategy,partial,0.3333,2,3,1,Action|Casual|Simulation,partial,0.5000,2,1,1,Action|Casual|Simulation,partial,0.5000,2,1,1
3912380_1,Action|Adventure|Simulation,Adventure|RPG|Strategy,partial,0.2000,1,2,2,Action|Casual|Simulation,partial,0.5000,2,1,1,Casual|Simulation|Strategy,partial,0.2000,1,2,2
391290_0,Action|Racing,Action|Adventure|Simulation,partial,0.2500,1,2,1,Action,partial,0.5000,1,0,1,Action,partial,0.5000,1,0,1
391290_1,Action|Racing,Action|Adventure|Casual|RPG|Strategy,partial,0.1667,1,4,1,Action,partial,0.5000,1,0,1,Action,partial,0.5000,1,0,1
3915010_0,Adventure,Action|Adventure|Simulation,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
3915010_1,Adventure,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
3915060_0,Casual|Simulation|Sports|Strategy,Casual|Simulation|Strategy,partial,0.7500,3,0,1,Simulation|Strategy,partial,0.5000,2,0,2,Casual|Simulation|Sports|Strategy,exact,1.0000,4,0,0
3915060_1,Casual|Simulation|Sports|Strategy,Casual|Simulation|Strategy,partial,0.7500,3,0,1,Simulation|Strategy,partial,0.5000,2,0,2,Casual|Simulation|Strategy,partial,0.7500,3,0,1
3920520_0,Action|RPG|Simulation,Action|Adventure|Casual|Simulation,partial,0.4000,2,2,1,Action,partial,0.3333,1,0,2,Action,partial,0.3333,1,0,2
3920520_1,Action|RPG|Simulation,Action|Adventure|Casual,partial,0.2000,1,2,2,Action,partial,0.3333,1,0,2,Action,partial,0.3333,1,0,2
3923240_0,Casual|Simulation,Action|Adventure|Casual|Strategy,partial,0.2000,1,3,1,Casual|Simulation|Strategy,partial,0.6667,2,1,0,Casual|Simulation,exact,1.0000,2,0,0
3923240_1,Casual|Simulation,Casual|Strategy,partial,0.3333,1,1,1,Casual|Simulation|Strategy,partial,0.6667,2,1,0,Casual|Simulation|Strategy,partial,0.6667,2,1,0
3924000_0,Casual,Action|Adventure,wrong,0.0000,0,2,1,Adventure,wrong,0.0000,0,1,1,Action|Adventure,wrong,0.0000,0,2,1
3924000_1,Casual,Action|Adventure|Simulation,wrong,0.0000,0,3,1,Adventure,wrong,0.0000,0,1,1,Action|Adventure,wrong,0.0000,0,2,1
392410_0,Action|Adventure,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0
392410_1,Action|Adventure,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0
3924530_0,Simulation|Strategy,Action|Casual,wrong,0.0000,0,2,2,Casual,wrong,0.0000,0,1,2,Casual|Racing,wrong,0.0000,0,2,2
3924530_1,Simulation|Strategy,Action|Adventure|Casual|Racing,wrong,0.0000,0,4,2,Casual,wrong,0.0000,0,1,2,Adventure|Casual|Racing,wrong,0.0000,0,3,2
3925770_0,Casual|Strategy,Action|Adventure|Casual|RPG|Strategy,partial,0.4000,2,3,0,Adventure|Simulation|Strategy,partial,0.2500,1,2,1,Casual|Simulation|Strategy,partial,0.6667,2,1,0
3925770_1,Casual|Strategy,Action|Adventure|Casual|RPG|Simulation|Strategy,partial,0.3333,2,4,0,Adventure|Simulation|Strategy,partial,0.2500,1,2,1,Casual|Simulation|Strategy,partial,0.6667,2,1,0
3927260_0,Casual,Casual|Strategy,partial,0.5000,1,1,0,Casual|Strategy,partial,0.5000,1,1,0,Casual|Strategy,partial,0.5000,1,1,0
